timestamp,plot,sensor_type,value,is_anomaly
2025-12-12 19:00:29.450694+00:00,1,TEMPERATURE,26.584623868266934,1
2025-12-12 19:00:29.542170+00:00,1,HUMIDITY,34.221845954854416,1
2025-12-12 19:00:29.627035+00:00,1,MOISTURE,33.87176914222427,1
2025-12-12 19:00:29.731984+00:00,2,TEMPERATURE,26.94444510905804,1
2025-12-12 19:00:29.823495+00:00,2,HUMIDITY,50.6315205535141,0
2025-12-12 19:00:30.017512+00:00,2,MOISTURE,51.42975402766093,0
2025-12-12 19:00:30.204486+00:00,3,TEMPERATURE,27.5101611270672,0
2025-12-12 19:00:30.302330+00:00,3,HUMIDITY,46.7648592138556,0
2025-12-12 19:00:30.416687+00:00,3,MOISTURE,71.76233320792451,0
2025-12-12 19:00:30.518686+00:00,4,TEMPERATURE,27.610788222333454,0
2025-12-12 19:00:30.605101+00:00,4,HUMIDITY,46.33795141857895,0
2025-12-12 19:00:30.693650+00:00,4,MOISTURE,44.75386525929321,0
2025-12-12 19:00:30.901308+00:00,1,TEMPERATURE,26.670173889210517,1
2025-12-12 19:00:31.123742+00:00,1,HUMIDITY,35.36236061952706,1
2025-12-12 19:00:31.218604+00:00,1,MOISTURE,34.984592228001844,1
2025-12-12 19:00:31.325453+00:00,2,TEMPERATURE,26.9960048195792,1
2025-12-12 19:00:31.419087+00:00,2,HUMIDITY,50.11499939918902,0
2025-12-12 19:00:31.625356+00:00,2,MOISTURE,51.35481154251994,0
2025-12-12 19:00:31.716952+00:00,3,TEMPERATURE,27.44937920031897,0
2025-12-12 19:00:31.916098+00:00,3,HUMIDITY,46.518371057282195,0
2025-12-12 19:00:32.124860+00:00,3,MOISTURE,71.73060938598888,0
2025-12-12 19:00:32.214609+00:00,4,TEMPERATURE,27.56548038358331,0
2025-12-12 19:00:32.296044+00:00,4,HUMIDITY,46.21387495487587,0
2025-12-12 19:00:32.493066+00:00,4,MOISTURE,44.77847873336389,0
2025-12-12 19:00:32.704632+00:00,1,TEMPERATURE,26.78276311051286,1
2025-12-12 19:00:32.817019+00:00,1,HUMIDITY,36.545133202059674,1
2025-12-12 19:00:32.907066+00:00,1,MOISTURE,35.986133005201665,1
2025-12-12 19:00:33.034803+00:00,2,TEMPERATURE,27.03122161538071,1
2025-12-12 19:00:33.127793+00:00,2,HUMIDITY,49.875594852366675,0
2025-12-12 19:00:33.213304+00:00,2,MOISTURE,51.283886868309175,0
2025-12-12 19:00:33.308981+00:00,3,TEMPERATURE,27.406076275034845,0
2025-12-12 19:00:33.396217+00:00,3,HUMIDITY,46.40045779304775,0
2025-12-12 19:00:33.485557+00:00,3,MOISTURE,71.69633526349132,0
2025-12-12 19:00:33.585754+00:00,4,TEMPERATURE,27.573461902148225,0
2025-12-12 19:00:33.675412+00:00,4,HUMIDITY,46.11949969698092,0
2025-12-12 19:00:33.767233+00:00,4,MOISTURE,44.86126289640699,0
2025-12-12 19:00:33.863967+00:00,1,TEMPERATURE,26.816393974038625,1
2025-12-12 19:00:34.074244+00:00,1,HUMIDITY,37.32418474837832,1
2025-12-12 19:00:34.163158+00:00,1,MOISTURE,36.8875197046815,1
2025-12-12 19:00:34.260005+00:00,2,TEMPERATURE,27.100350024571448,1
2025-12-12 19:00:34.358949+00:00,2,HUMIDITY,49.682831217748074,0
2025-12-12 19:00:34.441897+00:00,2,MOISTURE,51.23377025186779,0
2025-12-12 19:00:34.536024+00:00,3,TEMPERATURE,27.351574839012244,0
2025-12-12 19:00:34.623668+00:00,3,HUMIDITY,46.379712875059866,0
2025-12-12 19:00:34.715327+00:00,3,MOISTURE,71.67158994014177,0
2025-12-12 19:00:34.809463+00:00,4,TEMPERATURE,27.484275174591993,0
2025-12-12 19:00:35.023083+00:00,4,HUMIDITY,46.06759979722522,0
2025-12-12 19:00:35.111042+00:00,4,MOISTURE,44.93141341771919,0
2025-12-12 19:00:35.222439+00:00,1,TEMPERATURE,26.849972499036966,1
2025-12-12 19:00:35.308870+00:00,1,HUMIDITY,38.31256640883689,1
2025-12-12 19:00:35.409211+00:00,1,MOISTURE,37.698767734213355,1
2025-12-12 19:00:35.628536+00:00,2,TEMPERATURE,27.095371805838,0
2025-12-12 19:00:35.824598+00:00,2,HUMIDITY,49.212879499147505,0
2025-12-12 19:00:36.026848+00:00,2,MOISTURE,51.28706574778767,0
2025-12-12 19:00:36.115941+00:00,3,TEMPERATURE,27.378573708452283,0
2025-12-12 19:00:36.210164+00:00,3,HUMIDITY,46.5775478103456,0
2025-12-12 19:00:36.411242+00:00,3,MOISTURE,71.71554354887877,0
2025-12-12 19:00:36.509210+00:00,4,TEMPERATURE,27.46137616173357,0
2025-12-12 19:00:36.704752+00:00,4,HUMIDITY,46.2183950308394,0
2025-12-12 19:00:36.797612+00:00,4,MOISTURE,44.938272075947275,0
2025-12-12 19:00:37.020199+00:00,1,TEMPERATURE,26.843708845918016,0
2025-12-12 19:00:37.218614+00:00,1,HUMIDITY,39.150391889823155,1
2025-12-12 19:00:37.302904+00:00,1,MOISTURE,38.42889096079202,1
2025-12-12 19:00:37.515935+00:00,2,TEMPERATURE,27.07053498368385,0
2025-12-12 19:00:37.731647+00:00,2,HUMIDITY,48.74380441465355,0
2025-12-12 19:00:37.828771+00:00,2,MOISTURE,51.20565723127826,0
2025-12-12 19:00:37.914489+00:00,3,TEMPERATURE,27.442765630238686,0
2025-12-12 19:00:38.001622+00:00,3,HUMIDITY,46.64059555202051,0
2025-12-12 19:00:38.200590+00:00,3,MOISTURE,71.6005892686424,0
2025-12-12 19:00:38.399760+00:00,4,TEMPERATURE,27.473918929702336,0
2025-12-12 19:00:38.494536+00:00,4,HUMIDITY,46.160330213589475,0
2025-12-12 19:00:38.598923+00:00,4,MOISTURE,44.97564471420284,0
2025-12-12 19:00:38.705251+00:00,1,TEMPERATURE,26.931534023141975,1
2025-12-12 19:00:38.814701+00:00,1,HUMIDITY,40.160905653806594,1
2025-12-12 19:00:38.943770+00:00,1,MOISTURE,39.08600186471282,1
2025-12-12 19:00:39.079206+00:00,2,TEMPERATURE,27.094130873391,1
2025-12-12 19:00:39.177551+00:00,2,HUMIDITY,48.78780429379278,0
2025-12-12 19:00:39.259459+00:00,2,MOISTURE,51.24193358529934,0
2025-12-12 19:00:39.362566+00:00,3,TEMPERATURE,27.41098764281669,0
2025-12-12 19:00:39.444370+00:00,3,HUMIDITY,46.52286768490964,0
2025-12-12 19:00:39.538562+00:00,3,MOISTURE,71.52728015155637,0
2025-12-12 19:00:39.629781+00:00,4,TEMPERATURE,27.525584262449996,0
2025-12-12 19:00:39.829892+00:00,4,HUMIDITY,46.16901277316672,0
2025-12-12 19:00:40.026521+00:00,4,MOISTURE,44.97808024278256,0
